id,account_id,name,email,phone,title,status,monday_item_id,created_at,updated_at,company,department,mobile,address,city,state,country,website,birthday,notes,labels,source,google_resource_name,custom,description,company_id,owner_id,enrich_pending,enrich_asked_at
851d06c4-fc0d-4850-a9eb-62c6d868cb6c,,Verti z,kontakt@vertienergy.pl,+48576000758,,,,2026-07-08 13:57:28.026269+00,2026-07-08 15:37:37.303214+00,Verti Energy Sp. z o.o.,,,,,,Poland,https://www.vertienergy.pl,,,"{EPC/Installer,Poland,""Solar PV""}",google,,{},Polish solar energy developer and installation company.,,,f,
854866ac-2d18-491d-ba0c-5d7e95f08286,,MaibornWolff GmbH,info@maibornwolff.de,089 544253000,,,,2026-07-08 13:56:37.382526+00,2026-07-08 15:37:37.303214+00,MaibornWolff GmbH,,,,Munich,Bavaria,Germany,https://www.maibornwolff.de,,,"{Software,Germany}",google,,{},German IT and software engineering consultancy.,,,f,
85510f95-0d15-49d8-9832-996e1a00e193,,PowerHive B.V.,contact@powerhive.energy,+31850132430,,,,2026-07-08 13:56:51.254264+00,2026-07-08 15:37:37.303214+00,PowerHive B.V.,,,,,,Netherlands,https://powerhive.energy,,,"{Developer/IPP,Netherlands,Off-grid}",google,,{},Dutch company developing off-grid renewable energy projects.,,,f,
855d4c88-f340-48dd-b3d4-b5ac2e4b17c6,,BEZ TRANSFORMÁTORY,info@bez.sk,+421 918 777 778,,,,2026-07-08 13:55:41.761847+00,2026-07-08 15:37:37.303214+00,"BEZ TRANSFORMÁTORY, a.s.",,,,,,Slovakia,https://bez.sk,,,"{Cable/BOS,Slovakia,Grid}",google,,{},Slovak manufacturer of transformers for electrical and grid applications.,,,f,
85979092-efea-4fd7-bbef-30c35655158f,,RISEN LTD.,,+86-400-101-8585,,,,2026-07-08 13:56:57.560896+00,2026-07-08 15:37:37.303214+00,"RISEN ENERGY CO., LTD.",,,,Ningbo,Zhejiang,China,,,,"{""Module Mfr"",China,""Solar PV""}",google,,{},Major Chinese manufacturer of solar photovoltaic modules.,,,f,
85a839ab-97e6-4272-bbc6-d6f517243011,,S.A.U. Telergon,marketing@telergon.com,+34 976 500876,,,,2026-07-08 13:56:59.058005+00,2026-07-08 15:37:37.303214+00,"Telergon, S.A.U.",,,,,,Spain,https://www.telergon.com,,,"{Cable/BOS,Spain}",google,,{},Spanish manufacturer of power electronics and transformer equipment.,,,f,
85dcaae5-3f34-4af6-8e00-de0a515c0719,,MA srl,marketing@fimer.com,+39 055 91951,,,,2026-07-08 13:56:37.094685+00,2026-07-08 15:37:37.303214+00,MA Solar Italy srl,,,,,,Italy,https://www.fimer.com,,,"{""Inverter Mfr"",Italy,""Solar PV""}",google,,{},Italian solar inverter brand operating under FIMER.,,,f,
860f58f2-db8c-40da-9195-e40307dc62ec,,Institut Hameln,info@isfh.de,+495151999100,,,,2026-07-08 13:56:24.413732+00,2026-07-08 15:37:37.303214+00,Institut für Solarenergieforschung Hameln,,,,Hameln,Lower Saxony,Germany,https://www.isfh.de,,,"{Research/Academic,Germany,""Solar PV""}",google,,{},German institute for solar energy research based in Hameln.,,,f,
8639c3b7-3ac4-412d-a5b5-7183d928d350,,E-TIB GmbH,d.joseph@e-tib.com,+4915207230518,,,,2026-07-08 13:55:55.607977+00,2026-07-08 15:37:37.303214+00,E-TIB GmbH,,,,,,Germany,https://www.e-tib.com,,,"{Other,Germany}",google,,{},German engineering/technical services company.,,,f,
86865355-57f2-4915-ab9c-90d7c8739120,,MBS-Sonel GmbH,info@mbs-sonel.de,+49 7976 21097 - 0,,,,2026-07-08 13:56:38.334982+00,2026-07-08 15:37:37.303214+00,MBS-Sonel GmbH,,,,,,Germany,https://mbs-sonel.de,,,"{Metering/Monitoring,Germany}",google,,{},German supplier of electrical testing and metering instruments.,,,f,
86bbff0f-289f-4bc0-9d4f-6ca07c20efc8,,TeraStor Inc.,,,,,,2026-07-08 13:57:21.443213+00,2026-07-08 15:37:37.303214+00,TeraStor Energy Inc.,,,,,,United States,,,,"{Battery/Storage,""United States""}",google,,{},Energy storage technology company.,,,f,
86c61283-f0e0-491b-98fc-82f7a7ed21ce,,Shenzhen Ltd.,info@aferiy.com,+86-0755-23761959,,,,2026-07-08 13:57:07.182622+00,2026-07-08 15:37:37.303214+00,"Shenzhen Wodefeng Technology Co.,Ltd.",,,,Shenzhen,Guangdong,China,https://www.aferiy.com,,,"{Battery/Storage,China,Off-grid}",google,,{},Manufactures portable solar generators and power stations under the Aferiy brand.,,,f,
86d6d05e-2c30-4c7f-a161-13459b529dd8,,Tool Ltd,overseas@toolntech.com,+820312274568,,,,2026-07-08 13:57:23.011536+00,2026-07-08 15:37:37.303214+00,"Tool &amp; Tech Co., Ltd",,,,,,China,https://www.toolntech.com,,,"{Other,China}",google,,{},"Supplies tools and equipment, marketed to overseas industrial and solar-related buyers.",,,f,
86d75121-d09d-4e0c-936b-ff681f98ad7d,,Rayzon Limited,manish@rayzonenergies.com,+919925045597,,,,2026-07-08 13:56:55.339156+00,2026-07-08 15:37:37.303214+00,Rayzon Solar Limited,,,,Surat,Gujarat,India,https://www.rayzonsolar.com,,,"{""Module Mfr"",India,""Solar PV""}",google,,{},Manufactures photovoltaic solar modules in India.,,,f,
86ee94e1-a62f-4efb-a747-20c8d1a4b178,,conductr GmbH,info@conductr.io,+4915144949690,,,,2026-07-08 13:55:49.402612+00,2026-07-08 15:37:37.303214+00,conductr GmbH,,,,,,Germany,https://conductr.io,,,"{Software,Germany,Grid}",google,,{},Develops software for energy and grid data management.,,,f,
86f86679-3130-4c52-987c-3ec8c0bf6376,,Energia unico,sales@energiaitalia.info,+3909231931016,,,,2026-07-08 13:56:00.4026+00,2026-07-08 15:37:37.303214+00,Energia Italia S.p.A a Socio unico,,,,,,Italy,https://shop.energiaitalia.info,,,"{Distributor,Italy,""Solar PV""}",google,,{},Online shop distributing solar and renewable energy equipment in Italy.,,,f,
8701b901-b234-4d93-9730-b47fa427a932,,Midea GmbH,,,,,,2026-07-08 13:56:39.415798+00,2026-07-08 15:37:37.303214+00,Midea Germany GmbH,,,,,,Germany,https://www.midea.com/de,,,"{Other,Germany}",google,,{},"German subsidiary of Midea, sells appliances and HVAC/heat pump systems.",,,f,
8704a07b-87e6-4d98-9f0d-05b2edd96d80,,Enertis Applus+,info@enertisapplus.com,+34 916 517 021,,,,2026-07-08 13:56:01.889357+00,2026-07-08 15:37:37.303214+00,Enertis Applus+,,,,Madrid,,Spain,https://www.enertisapplus.com/,,,"{Testing/Certification,Spain,Utility-scale}",google,,{},"Provides technical due diligence, testing and consultancy for solar and storage projects.",,,f,
8738e10e-9802-4b79-aea3-3fb6e6676af0,,CEEC ltd,zckjgg@ceec.net.cn,+86 027-59310136,,,,2026-07-08 13:55:45.730379+00,2026-07-08 15:37:37.303214+00,"CEEC Energy Storage Technology (Wu Han) Co.,ltd",,,,Wuhan,Hubei,China,https://www.ceec.net.cn,,,"{Battery/Storage,China}",google,,{},"Manufactures energy storage system technology in Wuhan, China.",,,f,
87714583-d8f1-4889-bcfe-cca641d79b4e,,Stem,emea-sales@stem.com,+49 30 33 843 0000,,,,2026-07-08 13:57:15.604565+00,2026-07-08 15:37:37.303214+00,Stem,,,,San Francisco,California,United States,https://www.stem.com/,,,"{Battery/Storage,""United States"",Software}",google,,{},Provides intelligent energy storage systems and software-driven optimization.,,,f,
87b4bea4-0778-4439-9141-2c8ba7f0d6e6,,CleanTech Institute,solarpvtv@gmail.com,+33614695859,,,,2026-07-08 13:55:48.129055+00,2026-07-08 15:37:37.303214+00,CleanTech Business Institute,,,,,,United States,https://www.cleantechbusiness.club,,,"{Consultancy,""United States"",""Solar PV""}",google,,{},Provides business training and education content for the solar and cleantech industry.,,,f,
87d9896f-0afa-4a8e-a30c-f8c1f5759fc0,,Dongguan Ltd,market@hinen.com,+86 (769)89920666 8318,,,,2026-07-08 13:55:54.036391+00,2026-07-08 15:37:37.303214+00,"Dongguan Hinen New Energy Technology Co., Ltd",,,,Dongguan,Guangdong,China,https://www.hinen.com,,,"{Battery/Storage,China}",google,,{},Manufactures residential and commercial energy storage systems.,,,f,
87dd15a0-c0a3-4d6c-9d1b-ce4dcd4a7631,,Jiangsu Ltd,huade_info@huadehytech.com,86 512 58682066,,,,2026-07-08 13:56:27.364797+00,2026-07-08 15:37:37.303214+00,"Jiangsu HuaDe Hydrogen Energy Technology Co., Ltd",,,,,Jiangsu,China,https://en.huadehydrogen.com,,,"{Other,China,Hydrogen}",google,,{},Manufactures hydrogen energy equipment and technology.,,,f,
87e3ab3d-2c99-4b3f-a0a9-d0c59a539118,,Econess Ltd.,sales@eco-pv.com,+86 510 86076839,,,,2026-07-08 13:55:56.706599+00,2026-07-08 15:37:37.303214+00,"Econess Energy Co., Ltd.",,,,,,China,https://www.eco-pv.com,,,"{""Module Mfr"",China,""Solar PV""}",google,,{},Manufactures photovoltaic solar panels for export.,,,f,
880caa4f-684a-4f5e-9974-622a2d459121,,DroneShine GmbH,admin@droneshine.de,,,,,2026-07-08 13:55:54.892707+00,2026-07-08 15:37:37.303214+00,DroneShine GmbH,,,,,,Germany,https://droneshine.de,,,"{Testing/Certification,Germany,""Solar PV""}",google,,{},Offers drone-based inspection services for solar PV installations.,,,f,
8825fa9b-bde8-49a4-8957-b75b32dba02b,,AleDo TECH,marko.kicin@aledo-tech.hr,+385994556698,,,,2026-07-08 13:55:32.177893+00,2026-07-08 15:37:37.303214+00,AleDo TECH d.o.o.,,,,,,Croatia,https://www.aledo-tech.hr,,,"{EPC/Installer,Croatia,""Solar PV""}",google,,{},Provides solar energy systems and technology solutions in Croatia.,,,f,
885b59da-55dd-4b98-ad53-291a65ce5afe,,Outflier,sales@outflier.com,+33 780982620,,,,2026-07-08 13:56:47.615062+00,2026-07-08 15:37:37.303214+00,Outflier,,,,,,United States,https://www.outflier.com,,,"{Software,""United States"",""Solar PV""}",google,,{},Provides sales and marketing software tools for solar installers.,,,f,
889fa4df-330f-4ec9-afca-2ae8fa267c28,,Ampace Company,contact@ampacetech.com,+860592-3952222,,,,2026-07-08 13:55:33.428834+00,2026-07-08 15:37:37.303214+00,Ampace Technology Limited Company,,,,,,China,https://www.ampace.com/,,,"{Battery/Storage,China}",google,,{},Manufactures lithium battery cells and energy storage products.,,,f,
889fae65-178b-4feb-8fa2-69c85dfa50b8,,Hongfa GmbH,marketing@hongfa-europe.com,+496181430629,,,,2026-07-08 13:56:19.836077+00,2026-07-08 15:37:37.303214+00,Hongfa Europe GmbH,,,,,,Germany,,,,"{Cable/BOS,Germany}",google,,{},"European sales arm of Hongfa, manufacturer of relays and electromechanical components.",,,f,
88aa4f91-5cdf-4fc4-bc7b-1759bb122759,,Beta Teknoloji,alaz.ermeydan@betaenerji.com,+905314600161,,,,2026-07-08 13:55:41.714096+00,2026-07-08 15:37:37.303214+00,Beta Enerji ve Teknoloji A.S.,,,,,,Turkey,https://betaenerji.com,,,"{EPC/Installer,Turkey,""Solar PV""}",google,,{},Provides energy and technology solutions including solar EPC services in Turkey.,,,f,
88e4ea28-153e-427d-a0ca-4ca26d924037,,CHANGSHA LTD,,,,,,2026-07-08 13:55:46.475917+00,2026-07-08 15:37:37.303214+00,"CHANGSHA  ENOOK TECHNOLOGY CO., LTD",,,,Changsha,Hunan,China,https://enooktech.en.alibaba.com,,,"{Other,China}",google,,{},"Chinese technology company trading via Alibaba, likely solar-related components.",,,f,
895140ca-5888-4947-bdda-3115d25a4401,,Virto BV,info@virto.solar,+3214549445,,,,2026-07-08 13:57:28.683529+00,2026-07-08 15:37:37.303214+00,Virto Solar BV,,,,,,Netherlands,https://virto.solar,,,"{Distributor,Netherlands,""Solar PV""}",google,,{},Trades and distributes solar PV products and components.,,,f,
89a7c30d-36fb-4ee3-a327-317fc38140bf,,Extremadura Avante,info@extremaduraavante.es,+34924319159,,,,2026-07-08 13:56:06.467534+00,2026-07-08 15:37:37.303214+00,Extremadura Avante,,,,Merida,Extremadura,Spain,https://www.extremaduraavante.es,,,"{Association,Spain}",google,,{},Regional development agency for Extremadura promoting investment including renewable energy.,,,f,
89ae67c8-696c-415d-be6b-e3142889ce26,,Exportinitiative Klimaschutz,office@german-energy-solutions.de,+4915773730503,,,,2026-07-08 13:56:06.385875+00,2026-07-08 15:37:37.303214+00,Exportinitiative Energie des Bundesministeriums für Wirtschaft und Klimaschutz,,,,Berlin,,Germany,https://www.german-energy-solutions.de,,,"{Association,Germany}",google,,{},German federal export initiative promoting German energy technology solutions abroad.,,,f,
89caaa3a-621a-4ac2-8976-98798e193db3,,Solevi GmbH,info@solevi.de,+49 7121 6248894,,,,2026-07-08 13:57:12.668285+00,2026-07-08 15:37:37.303214+00,Solevi GmbH,,,,,,Germany,https://www.solevi.de,,,"{EPC/Installer,Germany,""Solar PV""}",google,,{},Installs and develops photovoltaic solar systems in Germany.,,,f,
89d6ec0a-54cc-4d90-af21-ba03a6ad9347,,Power Factors,hello@powerfactors.com,+18663983010,,,,2026-07-08 13:56:50.722836+00,2026-07-08 15:37:37.303214+00,Power Factors,,,,Denver,Colorado,United States,https://www.powerfactors.com,,,"{Software,""United States"",Utility-scale}",google,,{},Provides asset performance management and monitoring software for renewable energy portfolios.,,,f,
8a1ac74e-ac31-4222-9a50-54dd2ebf9f9d,,NANJING LTD.,knn@kn-nanjing.com,+86 400-885-9017,,,,2026-07-08 13:56:41.880051+00,2026-07-08 15:37:37.303214+00,"NANJING KANGNI NEW ENERGY AUTO PARTS CO., LTD.",,,,Nanjing,,China,https://www.knn-nj.com,,,"{Other,China,""EV Charging""}",google,,{},Manufactures new energy auto parts and EV components.,,,f,
8a280dd9-12bd-4e4a-9f20-9e3ff03d3597,,Canadian Ltd.,marketing@csestorage.com,+447851862449,,,,2026-07-08 13:55:45.026332+00,2026-07-08 15:37:37.303214+00,Canadian Solar SSES (UK) Ltd.,,,,,,United Kingdom,https://csestorage.com/,,,"{Battery/Storage,""United Kingdom"",""Solar PV""}",google,,{},Canadian Solar's UK-based energy storage systems division.,,,f,
8a2ee1f1-6002-4285-b9a4-e28d642484c4,,ASSA GmbH,berlin@assaabloy.com,+493081060,,,,2026-07-08 13:55:36.437417+00,2026-07-08 15:37:37.303214+00,ASSA ABLOY Sicherheitstechnik GmbH,,,,Berlin,,Germany,https://www.assaabloy.com/de,,,"{Other,Germany}",google,,{},Provides security technology such as locks and access systems.,,,f,
8a3306f4-47d6-4a4b-bb76-85a31f6f44ca,,XIAMEN LTD,vivian@kinsend.com,86 0592-3597093,,,,2026-07-08 13:57:35.441537+00,2026-07-08 15:37:37.303214+00,"XIAMEN KINSEND METAL TECH. CO.,LTD",,,,Xiamen,,China,https://www.kinsend.com/,,,"{Mounting/Tracker,China,""Solar PV""}",google,,{},Manufactures metal components used in solar mounting structures.,,,f,
8a484ecb-7879-4d67-8388-e470062cd115,,Fike,industrialprotection@fike.com,+3214210031,,,,2026-07-08 13:56:07.357097+00,2026-07-08 15:37:37.303214+00,Fike,,,,,,United States,https://www.fike.com,,,"{Other,""United States""}",google,,{},Provides industrial fire and explosion protection systems.,,,f,
8a4b05fb-4eee-42e3-8b3a-76d52e5a3341,,NexBlue,marketing@nexblue.com,+4799385111,,,,2026-07-08 13:56:42.788339+00,2026-07-08 15:37:37.303214+00,NexBlue,,,,,,Canada,https://www.nexblue.com,,,"{Other,Canada,""EV Charging""}",google,,{},Provides electric vehicle charging solutions and infrastructure.,,,f,
8a4b4bb8-0fcf-4f72-b21c-8eb8cbd1c6dc,,i-charging,info@i-charging.pt,+351221150960,,,,2026-07-08 13:56:22.487604+00,2026-07-08 15:37:37.303214+00,i-charging,,,,,,Portugal,https://www.i-charging.tech,,,"{Other,Portugal,""EV Charging""}",google,,{},Develops electric vehicle charging equipment and technology.,,,f,
8a797e44-409d-429e-9d75-23e80bd522d1,,BRC GmbH,info@brc-solar.de,+4972439241660,,,,2026-07-08 13:55:43.537094+00,2026-07-08 15:37:37.303214+00,BRC Solar GmbH,,,,,,Germany,https://www.brc-solar.de,,,"{Mounting/Tracker,Germany,""Solar PV""}",google,,{},Supplies solar mounting systems for rooftop and ground installations.,,,f,
8a7e22d0-ac63-416a-a784-5f076619fdc0,,Everoze Ltd.,contact@everoze.com,+447809417139,,,,2026-07-08 13:56:05.702044+00,2026-07-08 15:37:37.303214+00,Everoze Partners Ltd.,,,,,,United Kingdom,https://www.everoze.com,,,"{Consultancy,""United Kingdom"",""Solar PV""}",google,,{},Renewable energy technical and commercial consultancy.,,,f,
8a8c8d03-7444-44ed-94d3-071dbb19575e,,Chengdu Ltd,info@honorsev.com,+86 15881062591,,,,2026-07-08 13:55:47.241198+00,2026-07-08 15:37:37.303214+00,"Chengdu Honors Technology Co., Ltd",,,,Chengdu,,China,https://www.honorsev.com,,,"{Other,China,""EV Charging""}",google,,{},Manufactures electric vehicle charging equipment.,,,f,
8aa35555-ea92-4d4d-bdb0-c958895f7b32,,Zhejiang Ltd,kerry-mail@vip.163.com,+864006620686,,,,2026-07-08 13:57:38.268249+00,2026-07-08 15:37:37.303214+00,"Zhejiang Casnovo Materials Co., Ltd",,,,,Zhejiang,China,,,,"{Other,China,""Solar PV""}",google,,{},Supplies materials used in solar module manufacturing.,,,f,
8ae24fd4-155b-44bc-a43c-40ef8aef8562,,hyCLEANER KG,info@hycleaner.de,+492562992540,,,,2026-07-08 13:56:21.980302+00,2026-07-08 15:37:37.303214+00,hyCLEANER GmbH &amp; Co. KG,,,,,,Germany,https://www.hycleaner.de,,,"{Other,Germany,""Solar PV""}",google,,{},Makes cleaning equipment for solar panels and facades.,,,f,
8aebf661-892a-4733-94df-d5e28c953cd8,,BRAHMS mbB,uedsen@brahms-kollegen.de,+4903051565650,,,,2026-07-08 13:55:43.443813+00,2026-07-08 15:37:37.303214+00,BRAHMS NEBEL Partnerschaft von Rechtsanwälten mbB,,,,,,Germany,https://www.bn-kollegen.de,,,"{Other,Germany}",google,,{},Law firm providing legal services including energy sector matters.,,,f,
8b09325e-dc04-4e05-8841-a5c8730a7ca8,,GeoSUN Ltd.,bianca.allers@geosun.co.za,+27218828354,,,,2026-07-08 13:56:11.193162+00,2026-07-08 15:37:37.303214+00,GeoSUN Africa (Pty) Ltd.,,,,,,South Africa,https://geosun.co.za/,,,"{Consultancy,""South Africa"",""Solar PV""}",google,,{},Provides solar resource assessment and site consultancy services.,,,f,
8b15117d-49cd-4d2a-8999-7ed7f8328b3f,,CHANGZHOU LTD,sales@solarslewdrive.com,+8651988791866,,,,2026-07-08 13:55:46.653784+00,2026-07-08 15:37:37.303214+00,"CHANGZHOU HANGTUO MECHANICAL CO., LTD",,,,Changzhou,,China,https://WWW.HTSLEWDRIVE.COM,,,"{Mounting/Tracker,China,""Solar PV""}",google,,{},Manufactures slew drives for solar tracking systems.,,,f,
8b158f20-49e1-4bd9-83fc-7eb2294b694d,,Inercomp GmbH,office@inercomp.com,+4314702322,,,,2026-07-08 13:56:23.556997+00,2026-07-08 15:37:37.303214+00,Inercomp GmbH,,,,,,Germany,https://www.inercomp.com,,,"{Consultancy,Germany}",google,,{},Engineering and technical consulting company.,,,f,
8b2a0dbe-a6f0-4b5d-ba40-ba44abfac181,,SOLYCO AG,info@solyco.com,+49 30 40 36 19 42,,,,2026-07-08 13:57:14.034526+00,2026-07-08 15:37:37.303214+00,SOLYCO Solar AG,,,,,,Germany,https://www.solyco.com,,,"{""Module Mfr"",Germany,""Solar PV""}",google,,{},Manufactures photovoltaic solar modules.,,,f,
8b3bdec0-6526-4c0a-a1d1-8cb33520486d,,Huizhou Ltd.,marketing@sinotek.net,+8613510391086,,,,2026-07-08 13:56:21.418+00,2026-07-08 15:37:37.303214+00,"Huizhou Sinotek Technology Co.,Ltd.",,,,Huizhou,,China,https://www.sinotek.net,,,"{""Inverter Mfr"",China,""Solar PV""}",google,,{},Manufactures electronic power components for solar applications.,,,f,
8b5687f2-c610-49f1-ac55-223c937d24af,,REISSER GmbH,info@reisser-screws.com,+49 7940 127-0,,,,2026-07-08 13:56:56.089165+00,2026-07-08 15:37:37.303214+00,REISSER Schraubentechnik GmbH,,,,,,Germany,https://www.reisser-screws.com,,,"{Other,Germany,""Solar PV""}",google,,{},Manufactures screws and fastening technology used in mounting systems.,,,f,
8b58c79e-e515-404f-a612-c89ec3590782,,J. GmbH,info@proepster.de,+49 9181 25900,,,,2026-07-08 13:56:26.26432+00,2026-07-08 15:37:37.303214+00,J. Pröpster GmbH,,,,,,Germany,https://www.proepster.de,,,"{Other,Germany}",google,,{},Manufactures metal and plastic components.,,,f,
8b69af6b-2239-47a9-b4b4-a77a5a02c9e4,,UNIVERSAL AGRITRACKER,lorena.gp@universal99.com,+34697477682,,,,2026-07-08 13:57:26.473885+00,2026-07-08 15:37:37.303214+00,UNIVERSAL AGRITRACKER,,,,,,Spain,https://www.universal99.com,,,"{Mounting/Tracker,Spain,""Solar PV""}",google,,{},Manufactures solar tracker systems for agrivoltaic and ground-mount use.,,,f,
8b708add-2010-4905-a6be-d5b2053560b4,,A. KG,sales@a-eberle.de,+499116281080,,,,2026-07-08 13:55:29.647851+00,2026-07-08 15:37:37.303214+00,A. Eberle GmbH &amp; Co.KG,,,,Nuremberg,,Germany,https://www.a-eberle.de,,,"{Metering/Monitoring,Germany,Grid}",google,,{},Manufactures power system measurement and monitoring devices.,,,f,
8ba36e54-2f7b-4530-90fd-1a9384c829bd,,Wattius Solutions,info@wattius.com,+34 930 180608,,,,2026-07-08 13:57:30.764348+00,2026-07-08 15:37:37.303214+00,Wattius Battery Solutions,,,,,,Germany,https://www.wattius.com,,,"{Battery/Storage,Germany}",google,,{},Provides battery energy storage solutions.,,,f,
8bc61e35-7164-4936-967e-e5c02fe64e84,,4S4 Power,oleksii.pogoda@4s4group.bg,+359885677688,,,,2026-07-08 13:55:29.44574+00,2026-07-08 15:37:37.303214+00,4S4 Power,,,,,,Bulgaria,https://4s4group.bg,,,"{Other,Bulgaria,""Solar PV""}",google,,{},Provides power and energy engineering solutions.,,,f,
8be818cc-4dfb-4b74-85d3-5f7d85886d0a,,SIFANG ELECTRIC,sf_sales@sf-auto.com,+86 10 62961515,,,,2026-07-08 13:57:08.182277+00,2026-07-08 15:37:37.303214+00,SIFANG ELECTRIC,,,,,,China,https://www.sifang-electric.com/,,,"{Metering/Monitoring,China,Grid}",google,,{},Manufactures power system protection relays and automation equipment.,,,f,
8c222cde-c23b-4647-a999-1e956f29f9c3,,Wuxi Ltd.,charles@fgnexsolar.com,+8613771505693,,,,2026-07-08 13:57:33.734734+00,2026-07-08 15:37:37.303214+00,"Wuxi Fgnex Technology Co., Ltd.",,,,Wuxi,Jiangsu,China,,,,"{""Module Mfr"",China,""Solar PV""}",google,,{},Chinese solar module/component supplier based in Wuxi.,,,f,
8c36d9ad-88cd-4aad-96af-33fb5b0a8364,,MKG GmbH,info@mkg-goebel.de,+49 7941 649200,,,,2026-07-08 13:56:40.289508+00,2026-07-08 15:37:37.303214+00,MKG GÖBEL Solutions GmbH,,,,,,Germany,https://www.mkg-goebel.de,,,"{Mounting/Tracker,Germany,""Solar PV""}",google,,{},German firm offering metal fabrication and mounting solutions.,,,f,
8c3e06b3-22ec-4449-ac76-e8c74c1797ed,,Dongguan Ltd.,info@seplos.com,+86 15079804024,,,,2026-07-08 13:55:54.135036+00,2026-07-08 15:37:37.303214+00,"Dongguan Seplos Technology Co., Ltd.",,,,Dongguan,Guangdong,China,https://www.seplos.com,,,"{Battery/Storage,China}",google,,{},"Manufactures lithium battery packs and BMS for energy storage, based in Dongguan.",,,f,
8c7bc975-8981-4f41-bae2-7c79f280706f,,Vaisala Xweather,stacey.stensen@vaisala.com,+358449546271,,,,2026-07-08 13:57:26.986327+00,2026-07-08 15:37:37.303214+00,Vaisala Xweather,,,,,,United States,https://xweather.com,,,"{Metering/Monitoring,""United States"",Grid}",google,,{},"Provides weather data and forecasting services, formerly AerisWeather/Vaisala brand.",,,f,
8c9ca626-6845-4aca-8729-80c2d0e906ce,,JET Ltd.,kenny.tsai@jet-opto.com.tw,+886255821818,,,,2026-07-08 13:56:26.629905+00,2026-07-08 15:37:37.303214+00,"JET Optoelectronics Co., Ltd.",,,,,,Taiwan,https://j-xin-solar.com/,,,"{""Cell/Wafer Mfr"",Taiwan,""Solar PV""}",google,,{},Taiwanese optoelectronics manufacturer supplying solar cell components.,,,f,
8cd202f8-b81a-4f29-b7a2-362bb29c9fdb,,SunEnergyXT,info@safetytaxfree.com,+498992658520,,,,2026-07-08 13:57:16.627443+00,2026-07-08 15:37:37.303214+00,SunEnergyXT,,,,,,United States,https://www.sunenergyxt.com,,,"{Other,""United States"",""Solar PV""}",google,,{},Solar energy company; limited public information available.,,,f,
8cea3c1e-3515-42c5-b4fa-e744c2e50218,,ACCUPOWER mbH,info@accupower.at,+43316262911,,,,2026-07-08 13:55:30.230446+00,2026-07-08 15:37:37.303214+00,"ACCUPOWER Forschungs-, Entwicklungs- und Vertriebsgesellschaft mbH",,,,,,Austria,https://www.accupower.at,,,"{Battery/Storage,Austria}",google,,{},Austrian company developing and distributing battery and power supply systems.,,,f,
8ceaff8b-532a-4927-bdb4-d98a44410f4a,,Cegasa Energía,rugarte@cegasa.com,+34650243126,,,,2026-07-08 13:55:45.774356+00,2026-07-08 15:37:37.303214+00,Cegasa Energía S.L.U.,,,,,,Spain,https://www.cegasa.com,,,"{Battery/Storage,Spain}",google,,{},Spanish manufacturer of batteries for industrial and energy storage applications.,,,f,
8cfed775-4869-4766-9981-31b1b6a113b3,,EVALAM,marketing@hornospujol.com,+34670389750,,,,2026-07-08 13:56:05.204621+00,2026-07-08 15:37:37.303214+00,EVALAM,,,,,,Spain,https://www.evalam.net,,,"{Mounting/Tracker,Spain,""Solar PV""}",google,,{},Spanish maker of aluminum extrusions used in solar mounting structures.,,,f,
8d09f93f-9abb-4316-abf0-f1d3d3a2587d,,ZETTLER Group,office@zettlerelectronics.com,+4989800970,,,,2026-07-08 13:57:37.707308+00,2026-07-08 15:37:37.303214+00,ZETTLER Group,,,,,,Germany,https://www.ZETTLERelectronics.com,,,"{Cable/BOS,Germany}",google,,{},German group manufacturing electromechanical relays and components.,,,f,
8d0df31d-9a4a-4fd2-b12e-e4c37d146d6a,,MBS KG,info@mbs-ag.com,079769851300,,,,2026-07-08 13:56:38.283397+00,2026-07-08 15:37:37.303214+00,MBS AG &amp; Co. KG,,,,,,Germany,https://www.mbs-ag.com,,,"{Other,Germany}",google,,{},German engineering/manufacturing company; sector unclear from available data.,,,f,
8d1ab474-b8c1-4478-b620-3adbe51e1362,,WENZHOU LTD,sales@yiyen.com,+86-577-27772136,,,,2026-07-08 13:57:31.905121+00,2026-07-08 15:37:37.303214+00,"WENZHOU YIYEN SUPPLY CHAIN MANAGEMENT CO.,LTD",,,,Wenzhou,Zhejiang,China,https://www.yiyen.com,,,"{Distributor,China}",google,,{},Chinese supply chain management and trading company in Wenzhou.,,,f,
8d33afbf-6334-4400-b8dc-5a3821371882,,Swisspearl,info@de.swisspearl.com,+49 9436 9033 297,,,,2026-07-08 13:57:18.797303+00,2026-07-08 15:37:37.303214+00,Swisspearl,,,,,,Switzerland,https://swisspearl.com/de-de,,,"{Other,Switzerland}",google,,{},Swiss manufacturer of fiber-cement facade and cladding panels.,,,f,
8d577d1f-26e2-4718-8b57-8e53d74e1802,,energyfamily GmbH,office@energyfamily.at,+43 681 84136920,,,,2026-07-08 13:56:01.467239+00,2026-07-08 15:37:37.303214+00,energyfamily GmbH,,,,,,Austria,http://www.energyfamily.at,,,"{EPC/Installer,Austria,Residential}",google,,{},Austrian company offering residential solar and energy installation services.,,,f,
